companyName;destination;transportType;weightKg;distanceKm;price;deliveryDays;fuelLiters;date
BlueLogistics;Copenhagen;Train;28288;837.5;11066.88;4;1410.4;22.09.2022
GlobalFreight;Munich;Train;29654;1483.3;16931.0;4;1810.4;08.02.2016
CargoBridge;Amsterdam;Truck;7666;1124.4;11534.41;3;303.9;26.07.2015
EuroTrans;Amsterdam;Truck;5906;166.7;6441.24;1;59.4;23.05.2021
SkyCargo;Milan;Truck;5203;991.8;5521.71;3;256.6;26.06.2019
CargoOne;Budapest;Truck;3190;201.9;1727.99;3;60.2;21.08.2018
SkyCargo;Zagreb;Truck;8791;725.9;3835.45;4;257.7;06.04.2022
MoveIt;Zurich;Plane;1186;2663.0;93494.42;2;25305.6;25.12.2015
EuroTrans;Paris;Truck;1216;970.9;2652.78;5;332.8;18.10.2017
MoveIt;Milan;Plane;12192;2421.1;113623.61;2;27711.1;19.07.2023
FastMove;Zagreb;Truck;10341;845.8;9168.77;3;342.9;11.12.2023
BlueLogistics;Munich;Plane;2173;3974.9;42062.99;4;32422.4;07.05.2016
QuickCargo;Brussels;Truck;22048;1029.9;8865.36;4;381.1;07.11.2019
BlueLogistics;Paris;Truck;75;1055.1;4493.46;4;389.7;13.08.2015
GlobalFreight;Dresden;Train;47489;1352.2;12070.37;5;2131.3;07.06.2018
BlueLogistics;Hamburg;Train;66715;1171.7;10555.42;3;2420.5;11.04.2025
HeavyLift;Brussels;Train;28883;2154.0;11902.43;6;3235.8;07.02.2016
SkyCargo;Hamburg;Truck;12853;969.1;5684.45;4;302.7;28.07.2019
SkyCargo;Zagreb;Train;12112;1887.9;15782.05;5;2975.1;07.07.2015
GlobalFreight;Berlin;Train;52962;1078.2;8002.65;5;1869.1;16.11.2020
CargoOne;Prague;Truck;16049;229.5;14501.15;1;58.3;20.07.2022
NorthWind;Zurich;Truck;15061;777.1;6031.31;3;253.2;26.02.2023
QuickCargo;Prague;Plane;12613;1720.7;105835.72;2;16838.5;20.07.2021
NorthWind;Milan;Truck;9357;343.6;3337.02;3;92.1;07.05.2019
ShipLine;Bratislava;Train;50165;2370.8;12150.68;6;4503.2;17.04.2021
GlobalFreight;Zagreb;Ship;164552;1404.8;14485.37;9;6909.0;16.03.2024
RailCargo;Hamburg;Plane;12316;1869.2;91791.89;2;13054.2;07.08.2021
CargoBridge;Budapest;Truck;11502;87.2;4756.07;2;35.9;26.05.2017
BlueLogistics;Zagreb;Train;32213;1308.9;15615.38;3;1625.2;24.05.2020
FastMove;Munich;Ship;153463;1575.7;6837.61;11;13510.7;11.12.2017
NorthWind;Berlin;Truck;9555;481.2;5423.03;2;113.6;13.08.2021
CargoOne;Frankfurt;Plane;10928;4459.6;123637.71;4;57465.9;24.07.2020
RailCargo;Ljubljana;Truck;4477;636.5;3896.73;3;148.0;25.11.2023
TransMax;Zurich;Truck;22045;302.7;13435.63;1;84.4;06.10.2016
RoadRunner;Zurich;Train;2827;719.9;4317.12;4;1292.1;16.05.2021
RoadRunner;Brussels;Truck;12747;362.2;7320.27;2;128.2;07.11.2020
RoadRunner;Copenhagen;Truck;14872;437.3;3860.27;3;158.9;20.10.2017
CargoOne;Budapest;Truck;1326;1147.0;5753.99;4;388.0;10.09.2025
FastMove;Munich;Truck;17045;808.2;6524.43;4;213.9;17.07.2024
NorthWind;Munich;Ship;11276;4449.3;23296.89;13;24870.1;26.12.2023
FastMove;Munich;Truck;17325;196.2;7265.78;2;77.8;18.07.2021
SkyCargo;Copenhagen;Ship;176119;3797.2;22199.2;11;26985.3;09.02.2024
MoveIt;Zurich;Truck;4793;228.6;7158.82;1;89.6;07.01.2021
SkyCargo;Copenhagen;Truck;15172;131.1;8846.55;1;34.7;29.10.2015
MoveIt;Warsaw;Plane;2518;673.6;60613.47;1;5389.0;15.12.2017
TransMax;Warsaw;Train;75702;771.6;12888.43;3;1351.1;11.10.2023
TransMax;Vienna;Ship;70085;4888.6;36319.04;19;41985.0;24.03.2023
GlobalFreight;Copenhagen;Plane;2363;4221.0;77576.99;4;43894.3;18.09.2023
BlueLogistics;Zurich;Truck;8629;102.1;7356.72;1;25.1;30.03.2016
MoveIt;Dresden;Train;45301;917.7;6546.91;5;1686.0;19.04.2016
ShipLine;Prague;Truck;16510;568.0;8382.6;3;145.0;18.01.2024
CargoBridge;Copenhagen;Truck;16543;390.3;5471.85;2;114.5;28.01.2024
TransMax;Milan;Ship;169994;3606.0;16940.27;13;37423.6;14.12.2025
ShipLine;Bratislava;Ship;145367;4076.0;35882.9;10;23406.2;23.11.2017
RoadRunner;Frankfurt;Truck;7575;744.9;5602.74;3;182.1;23.11.2021
HeavyLift;Vienna;Truck;9895;774.6;6734.22;2;296.7;07.07.2023
TransMax;Ljubljana;Truck;23080;1131.3;10078.16;4;322.6;15.09.2017
FastMove;Berlin;Truck;19794;1195.9;7342.91;4;389.6;12.08.2018
BlueLogistics;Copenhagen;Truck;748;1120.7;10292.16;3;315.9;21.09.2021
HeavyLift;Dresden;Truck;19182;780.9;6655.95;4;289.2;29.03.2020
CargoOne;Amsterdam;Truck;1804;172.5;1530.97;3;49.7;26.12.2019
ShipLine;Amsterdam;Train;41124;920.4;13674.07;4;1764.8;25.12.2019
SkyCargo;Warsaw;Truck;14544;1067.7;8352.77;3;400.5;30.05.2015
HeavyLift;Prague;Truck;9441;156.7;4223.58;2;62.9;21.08.2021
RailCargo;Ljubljana;Truck;21859;317.2;5979.66;3;103.9;12.11.2022
CargoBridge;Paris;Truck;18647;236.0;6230.68;3;82.3;25.02.2023
BlueLogistics;Milan;Truck;1865;51.5;1858.63;1;17.1;10.01.2022
RailCargo;Milan;Truck;3709;493.8;3260.37;4;159.4;01.03.2016
ShipLine;Hamburg;Plane;12526;5279.8;85744.2;4;68961.6;08.02.2023
EuroTrans;Hamburg;Ship;187974;6644.9;36493.18;22;47420.9;15.05.2024
RoadRunner;Budapest;Ship;208434;5543.7;26432.96;17;50264.9;18.05.2025
BlueLogistics;Bratislava;Train;63624;2019.4;14123.93;7;3367.7;05.02.2019
GlobalFreight;Dresden;Train;30514;1298.7;8063.58;5;1936.8;12.05.2016
RailCargo;Budapest;Truck;19299;502.2;8732.31;3;149.7;30.05.2019
HeavyLift;Copenhagen;Truck;22789;731.4;11434.07;3;203.9;17.01.2022
NorthWind;Paris;Truck;7612;55.6;2714.28;2;14.9;02.06.2024
FastMove;Dresden;Plane;12264;2686.4;64873.17;3;20662.7;22.07.2024
NorthWind;Berlin;Truck;5739;764.3;3938.3;3;174.9;30.09.2025
TransMax;Warsaw;Train;11400;1924.6;9276.27;6;2520.5;26.02.2020
BlueLogistics;Dresden;Truck;20480;340.2;8067.61;3;96.3;05.01.2015
CargoOne;Dresden;Train;25825;1706.8;15966.76;5;2213.1;01.01.2022
CargoOne;Dresden;Ship;108097;4242.1;17266.32;16;22861.9;07.12.2020
FastMove;Zagreb;Train;61606;2371.1;17904.76;7;3573.4;11.07.2025
GlobalFreight;Paris;Train;18653;361.5;10725.02;2;365.7;08.11.2024
EuroTrans;Prague;Truck;17294;913.3;6171.02;4;300.7;16.09.2015
NorthWind;Amsterdam;Ship;221772;1919.9;18046.04;9;11358.0;01.10.2019
SkyCargo;Hamburg;Truck;19417;769.5;10468.45;2;321.1;25.09.2017
EuroTrans;Amsterdam;Ship;124598;5598.3;25320.25;18;56604.7;03.09.2016
CargoBridge;Copenhagen;Ship;96648;7362.9;40784.14;19;55821.8;26.06.2024
RoadRunner;Paris;Ship;102779;1991.0;11920.12;9;18854.3;19.05.2018
NorthWind;Frankfurt;Truck;20687;1155.6;8887.03;4;457.1;12.10.2024
CargoBridge;Warsaw;Truck;7342;950.6;5539.94;3;286.3;11.04.2015
GlobalFreight;Dresden;Truck;10992;147.9;5506.84;2;44.3;17.08.2015
TransMax;Copenhagen;Train;63608;583.9;14572.11;3;1288.2;21.06.2021
FastMove;Budapest;Truck;12835;889.2;3506.28;5;290.8;15.02.2023
RailCargo;Copenhagen;Train;25437;697.6;8086.72;3;898.3;24.12.2021
GlobalFreight;Milan;Train;64686;1555.7;15193.73;5;2353.0;28.05.2021
BlueLogistics;Milan;Plane;5194;5189.9;123192.6;5;31994.0;09.11.2017
QuickCargo;Ljubljana;Truck;2159;148.1;2175.87;2;36.5;18.02.2015
BlueLogistics;Frankfurt;Truck;12926;1155.5;5322.78;5;377.2;03.02.2019
SkyCargo;Zurich;Train;27762;568.8;9274.02;2;581.7;17.10.2017
CargoOne;Frankfurt;Train;22274;1529.5;10619.38;5;2999.8;03.07.2017
CargoBridge;Munich;Ship;252308;1083.1;8170.35;11;9372.4;13.12.2019
BlueLogistics;Brussels;Plane;4781;4693.7;48169.94;4;31367.5;20.09.2015
RoadRunner;Ljubljana;Ship;77208;4763.0;32110.39;16;25207.6;13.01.2023
EuroTrans;Zagreb;Train;27938;1188.7;7228.36;5;1587.8;02.09.2018
GlobalFreight;Paris;Truck;650;865.8;2216.34;5;313.0;28.05.2018
QuickCargo;Dresden;Ship;72539;5912.0;38888.2;17;28158.3;10.09.2019
CargoOne;Ljubljana;Truck;1304;326.7;2993.11;2;105.2;18.02.2017
NorthWind;Bratislava;Train;36499;2217.5;18529.34;5;3394.2;30.12.2025
RailCargo;Budapest;Ship;63645;4833.8;21287.74;19;38154.3;02.02.2025
TransMax;Brussels;Train;62267;2123.1;12996.57;6;3338.7;07.11.2017
GlobalFreight;Bratislava;Plane;329;853.5;26288.81;2;6909.2;06.05.2015
NorthWind;Dresden;Truck;10905;957.1;6658.39;4;243.4;26.07.2019
HeavyLift;Budapest;Train;22776;1149.6;7820.25;4;1790.1;25.01.2015
GlobalFreight;Prague;Train;53970;2417.9;14536.89;6;5278.3;01.09.2023
BlueLogistics;Warsaw;Truck;10909;236.8;4833.97;2;85.7;23.11.2023
SkyCargo;Berlin;Truck;6377;1013.1;5045.18;5;342.3;01.05.2025
HeavyLift;Berlin;Plane;5034;5179.6;151091.28;4;44043.9;02.08.2022
BlueLogistics;Milan;Truck;3844;172.5;2048.14;3;60.8;10.09.2022
RailCargo;Munich;Truck;18143;859.7;6931.21;4;286.1;05.02.2018
SkyCargo;Prague;Plane;14904;609.3;38044.07;2;7679.4;29.01.2015
QuickCargo;Zagreb;Truck;2258;675.1;3285.87;4;243.3;30.12.2016
RoadRunner;Amsterdam;Truck;22729;857.9;8040.94;4;338.6;05.07.2015
GlobalFreight;Milan;Train;58816;1218.8;14091.84;4;2252.8;10.02.2017
TransMax;Ljubljana;Plane;3681;4886.1;109794.91;3;37275.8;07.08.2016
ShipLine;Bratislava;Truck;3460;1048.2;8175.67;3;295.1;08.07.2024
GlobalFreight;Frankfurt;Train;5608;2296.6;8420.19;7;2184.3;18.11.2016
EuroTrans;Warsaw;Ship;278514;2250.2;13917.91;12;18093.6;20.01.2018
ShipLine;Brussels;Train;67030;361.8;13651.16;3;792.6;29.01.2015
NorthWind;Zagreb;Truck;3878;1087.9;5132.41;5;374.7;16.05.2020
RoadRunner;Budapest;Truck;10809;778.4;7151.35;4;314.7;21.06.2017
BlueLogistics;Frankfurt;Train;68532;1920.8;9737.69;6;4219.0;17.03.2022
SkyCargo;Frankfurt;Truck;17944;799.8;5825.21;4;245.0;10.06.2019
QuickCargo;Amsterdam;Truck;18677;1095.8;9517.04;3;288.2;25.11.2021
RoadRunner;Zurich;Ship;137461;3051.0;16181.82;16;19016.4;25.01.2020
RailCargo;Munich;Train;45504;511.5;13337.83;3;702.6;15.05.2021
FastMove;Copenhagen;Truck;8540;970.4;9837.89;3;323.0;08.11.2021
SkyCargo;Paris;Plane;14146;4002.6;110707.79;4;29080.7;02.06.2021
RailCargo;Milan;Train;67003;922.7;9530.68;5;2052.5;11.12.2023
SkyCargo;Vienna;Truck;7196;655.2;4647.22;4;226.6;12.05.2017
CargoOne;Ljubljana;Train;61575;425.1;14177.19;3;701.3;23.08.2024
BlueLogistics;Paris;Train;842;1676.4;8523.34;5;2247.9;20.02.2017
BlueLogistics;Frankfurt;Truck;6246;65.7;3002.29;2;21.5;26.09.2018
NorthWind;Berlin;Train;18619;715.7;4526.03;5;1161.6;22.02.2020
BlueLogistics;Paris;Train;16081;1835.2;11983.82;4;2516.2;10.02.2017
EuroTrans;Budapest;Truck;2502;604.4;5641.12;2;212.1;22.09.2017
QuickCargo;Milan;Truck;14844;446.4;4345.56;4;114.7;11.08.2019
FastMove;Zagreb;Truck;10180;273.7;4729.91;2;110.0;09.04.2020
TransMax;Copenhagen;Truck;18105;234.1;9575.99;2;100.0;27.08.2016
ShipLine;Prague;Ship;234428;3139.5;20291.06;15;18725.5;01.03.2025
SkyCargo;Amsterdam;Train;48299;1654.3;12628.7;5;2391.3;12.07.2022
CargoOne;Bratislava;Truck;11194;422.4;5447.91;3;104.1;25.09.2018
RailCargo;Prague;Truck;17709;610.4;7948.26;3;232.0;31.03.2022
EuroTrans;Zagreb;Truck;18942;1184.1;7372.05;5;324.7;30.04.2015
SkyCargo;Munich;Train;52969;2097.1;18200.12;6;4022.5;19.08.2025
RailCargo;Prague;Truck;4954;838.5;12993.22;2;248.6;29.06.2019
FastMove;Ljubljana;Ship;247340;1067.3;25296.76;5;10460.8;08.12.2016
CargoOne;Berlin;Truck;8335;1025.6;8012.94;3;239.7;01.11.2016
CargoBridge;Warsaw;Truck;18112;887.3;8567.84;4;340.6;06.08.2021
QuickCargo;Vienna;Train;50035;562.4;8884.01;4;1003.7;07.07.2017
CargoOne;Zagreb;Truck;13743;249.3;15454.47;1;63.8;23.09.2020
BlueLogistics;Ljubljana;Truck;14927;371.7;5083.15;3;113.9;31.03.2023
SkyCargo;Dresden;Ship;292048;6482.9;30033.03;22;40798.9;28.05.2022
SkyCargo;Prague;Plane;2762;5894.7;65912.58;4;55449.8;31.08.2019
QuickCargo;Brussels;Truck;4550;716.5;4145.01;4;189.1;04.09.2019
MoveIt;Prague;Train;35269;2238.1;11130.14;6;3937.5;04.11.2018
EuroTrans;Milan;Truck;15312;571.0;6898.46;3;191.6;27.02.2015
ShipLine;Prague;Ship;147912;5833.3;36191.13;16;42877.2;13.11.2019
FastMove;Budapest;Plane;9959;3326.7;95595.75;3;42504.7;09.11.2020
CargoOne;Budapest;Train;53066;2474.5;13476.97;7;3140.6;04.05.2016
ShipLine;Prague;Truck;16194;275.3;12955.97;1;95.5;04.03.2023
QuickCargo;Copenhagen;Train;26880;224.3;7702.95;2;412.9;17.04.2020
MoveIt;Milan;Train;76866;532.0;18481.66;3;1209.8;11.12.2017
EuroTrans;Dresden;Train;49400;747.9;12641.59;4;1077.4;14.12.2015
RoadRunner;Vienna;Plane;4307;3560.0;50019.34;3;32860.1;14.04.2020
CargoOne;Frankfurt;Ship;259750;5733.1;28422.51;20;35626.2;11.04.2022
FastMove;Berlin;Truck;9388;378.0;6267.54;2;116.3;19.12.2019
RoadRunner;Copenhagen;Truck;9673;224.4;3638.46;2;79.2;24.05.2015
CargoBridge;Prague;Truck;3527;589.3;2921.32;3;203.0;05.03.2019
CargoOne;Budapest;Truck;15567;382.4;9330.07;2;148.8;05.12.2021
EuroTrans;Berlin;Truck;5690;1188.2;6178.39;4;449.6;06.10.2021
ShipLine;Bratislava;Train;44246;1751.2;12675.26;5;3502.4;24.05.2023
ShipLine;Zurich;Truck;11405;924.1;9659.92;3;330.3;22.11.2017
NorthWind;Munich;Truck;9363;145.9;6551.02;1;54.2;21.07.2025
TransMax;Milan;Truck;6199;1082.8;11432.0;3;421.6;26.09.2024
ShipLine;Brussels;Ship;239508;3647.4;28373.43;12;22199.4;14.04.2025
CargoOne;Frankfurt;Truck;2946;620.9;3601.75;4;181.4;27.01.2019
SkyCargo;Zurich;Train;67233;1099.3;19454.5;3;1733.7;16.05.2017
MoveIt;Paris;Train;6415;593.1;3591.12;4;766.5;03.12.2021
RoadRunner;Dresden;Truck;12301;260.1;5153.48;3;77.5;23.03.2016
FastMove;Warsaw;Truck;23024;1157.2;11960.04;4;487.0;22.10.2017
RailCargo;Brussels;Ship;173562;5189.8;21145.52;17;50064.2;20.06.2021
RailCargo;Warsaw;Train;60001;682.2;11876.52;4;988.2;18.12.2020
CargoOne;Berlin;Ship;224462;1864.1;20192.9;8;13648.2;16.06.2025
EuroTrans;Prague;Truck;17962;431.7;7374.79;3;176.1;06.06.2020
CargoBridge;Dresden;Ship;78875;5971.5;43832.86;22;53217.7;29.08.2022
HeavyLift;Dresden;Truck;211;400.8;5486.6;2;122.6;27.05.2020
QuickCargo;Dresden;Plane;13035;4252.1;83185.82;4;31049.8;06.08.2020
GlobalFreight;Dresden;Truck;4770;362.1;3435.3;3;136.6;29.05.2024
RailCargo;Frankfurt;Train;77790;1622.9;14223.55;6;3096.8;15.02.2018
GlobalFreight;Frankfurt;Truck;9713;569.7;3565.94;4;156.5;21.05.2025
EuroTrans;Hamburg;Truck;156;1074.1;5116.58;4;401.5;25.09.2018
NorthWind;Vienna;Plane;4135;3697.8;109835.93;3;26978.1;03.06.2024
HeavyLift;Frankfurt;Truck;19843;388.8;9527.64;2;153.8;30.04.2025
CargoBridge;Vienna;Plane;13181;2752.7;92422.72;3;32190.7;19.01.2025
CargoOne;Ljubljana;Truck;20146;531.7;8880.05;2;144.9;01.04.2019
CargoOne;Budapest;Train;39757;1233.9;22053.41;3;1420.3;22.12.2016
TransMax;Zagreb;Truck;21306;525.9;12034.57;2;170.8;09.02.2017
MoveIt;Vienna;Ship;45106;1557.0;11537.66;7;11899.0;02.04.2021
CargoBridge;Zagreb;Train;52285;2035.3;18253.02;5;3075.5;30.08.2024
SkyCargo;Paris;Train;46852;1066.4;10486.32;4;1983.5;28.04.2015
EuroTrans;Dresden;Train;18785;604.8;13799.62;2;672.7;11.04.2019
RailCargo;Berlin;Plane;10070;2238.5;115592.88;2;23432.6;24.06.2018
EuroTrans;Dresden;Train;70310;559.5;5003.88;5;993.9;20.09.2017
FastMove;Amsterdam;Ship;288322;2006.4;16162.32;11;22694.5;12.09.2024
EuroTrans;Hamburg;Train;27761;2311.3;11616.51;7;4513.6;03.06.2016
TransMax;Ljubljana;Plane;8951;4619.3;99678.39;4;42432.0;16.10.2018
EuroTrans;Zagreb;Truck;12459;582.2;3847.82;4;216.3;27.03.2025
ShipLine;Ljubljana;Train;57861;2111.7;6803.54;7;4625.8;08.01.2021
BlueLogistics;Amsterdam;Truck;20910;778.3;6139.92;4;277.2;01.03.2017
NorthWind;Budapest;Ship;242458;6929.9;26333.29;19;67272.7;22.05.2017
GlobalFreight;Frankfurt;Truck;7204;721.6;9439.78;2;178.0;04.07.2022
MoveIt;Budapest;Truck;14735;446.0;5176.49;4;112.9;21.06.2015
TransMax;Budapest;Truck;13502;438.4;5312.95;3;164.7;28.06.2021
TransMax;Ljubljana;Ship;25278;7878.1;43086.68;19;30541.6;29.07.2024
FastMove;Milan;Ship;154678;3833.5;19324.62;13;32264.0;28.10.2023
MoveIt;Paris;Truck;9177;61.7;3447.25;2;24.5;07.08.2020
QuickCargo;Amsterdam;Truck;20484;868.4;6148.33;4;383.8;14.09.2018
GlobalFreight;Dresden;Truck;1000;842.9;11284.12;2;300.2;23.11.2021
HeavyLift;Paris;Train;37075;1563.5;6376.47;6;2345.0;18.02.2022
SkyCargo;Paris;Truck;23590;147.9;15696.76;1;64.1;12.10.2022
FastMove;Amsterdam;Train;12442;1360.5;7127.38;6;1726.8;04.10.2019
SkyCargo;Berlin;Truck;2530;1070.8;10107.44;3;353.0;13.06.2017
BlueLogistics;Ljubljana;Truck;10734;979.3;9155.95;3;234.6;09.11.2016
SkyCargo;Ljubljana;Truck;12533;416.6;7966.24;2;133.1;12.04.2025
RoadRunner;Zurich;Truck;18673;618.8;7764.85;3;225.8;04.11.2018
GlobalFreight;Amsterdam;Train;74312;1089.5;9519.78;5;1569.2;25.10.2024
CargoBridge;Zurich;Ship;185865;4825.9;24254.49;20;43417.3;21.01.2025
GlobalFreight;Budapest;Ship;242571;1244.3;13816.06;13;12527.1;09.09.2023
TransMax;Vienna;Truck;2248;410.3;2382.81;3;137.6;13.03.2019
ShipLine;Zurich;Train;8369;935.2;6973.01;5;844.6;27.01.2022
RailCargo;Bratislava;Truck;23991;79.6;4004.97;3;24.3;05.03.2023
GlobalFreight;Amsterdam;Truck;5572;1127.8;6645.99;5;304.3;16.11.2022
EuroTrans;Hamburg;Plane;4764;2900.8;41940.51;3;32475.3;22.12.2016
TransMax;Vienna;Ship;194633;7288.5;40035.24;22;64915.3;15.07.2021
RoadRunner;Berlin;Train;63211;849.3;12378.04;4;1296.8;27.08.2017
CargoBridge;Budapest;Truck;2879;517.6;5373.38;3;163.9;15.04.2017
TransMax;Zurich;Train;31069;1878.7;13106.53;4;2884.5;27.05.2017
RoadRunner;Brussels;Train;56535;2252.7;13056.59;6;2953.7;10.06.2016
FastMove;Warsaw;Truck;20341;939.3;7219.97;3;369.2;05.07.2017
CargoOne;Vienna;Truck;18415;1038.2;11531.14;3;386.9;10.02.2021
NorthWind;Frankfurt;Train;54523;1530.3;14526.08;4;2401.6;17.03.2016
NorthWind;Berlin;Train;28937;361.2;12364.93;2;509.1;27.04.2017
FastMove;Ljubljana;Plane;7082;1784.3;51755.3;3;18425.6;02.12.2025
CargoBridge;Vienna;Plane;14081;967.9;59665.61;2;11337.0;16.04.2016
CargoBridge;Frankfurt;Ship;23751;4249.8;15881.68;13;35861.3;07.10.2023
EuroTrans;Prague;Ship;147832;7899.9;39832.45;25;47867.9;12.07.2020
FastMove;Bratislava;Ship;209913;4218.2;27397.06;13;42424.1;20.11.2022
EuroTrans;Milan;Train;20426;1701.9;15770.3;4;3027.2;04.06.2019
CargoOne;Hamburg;Train;66537;2407.3;17603.61;7;3350.6;14.12.2025
TransMax;Berlin;Truck;14451;1072.1;7825.09;5;453.5;06.06.2021
RoadRunner;Copenhagen;Ship;227573;2281.6;13330.45;10;18357.0;24.02.2018
RailCargo;Copenhagen;Truck;23502;745.3;12134.58;2;310.2;30.04.2015
ShipLine;Warsaw;Train;1666;932.0;6921.5;5;1297.8;10.05.2022
CargoOne;Dresden;Truck;7134;337.1;6014.52;2;126.7;22.12.2024
SkyCargo;Zagreb;Truck;17800;1063.9;8657.89;4;381.6;23.09.2017
ShipLine;Paris;Train;76229;212.0;9942.86;3;320.9;27.01.2021
MoveIt;Budapest;Train;44758;1465.9;13555.04;5;2186.8;15.12.2021
TransMax;Warsaw;Ship;17544;7674.7;43216.87;24;66704.4;04.06.2023
BlueLogistics;Brussels;Truck;6806;694.9;5587.25;3;215.9;13.02.2022
BlueLogistics;Budapest;Plane;553;3425.4;69204.68;3;23023.6;28.06.2018
RailCargo;Brussels;Ship;230825;2769.0;17015.24;14;30377.7;04.07.2020
TransMax;Vienna;Truck;3511;510.4;3123.66;3;139.8;25.06.2019
CargoOne;Warsaw;Truck;209;640.4;5243.62;3;141.3;22.11.2015
GlobalFreight;Ljubljana;Truck;10260;179.7;2787.07;3;64.8;16.01.2021
RailCargo;Warsaw;Truck;1067;494.7;1786.22;4;178.8;12.11.2016
RailCargo;Prague;Ship;146355;3260.2;18708.89;12;21410.9;13.08.2020
BlueLogistics;Copenhagen;Train;30839;787.6;5729.5;4;882.7;03.04.2018
CargoBridge;Bratislava;Train;44797;924.0;7729.42;5;1376.9;06.02.2015
BlueLogistics;Prague;Ship;221878;1467.6;11262.57;11;8871.3;22.06.2017
SkyCargo;Copenhagen;Ship;145014;4195.4;30867.44;16;36050.8;04.08.2023
ShipLine;Hamburg;Truck;17583;659.9;6344.26;3;264.0;24.05.2024
NorthWind;Ljubljana;Truck;6396;958.5;7693.77;3;346.9;29.08.2022
CargoBridge;Milan;Truck;6242;180.5;3792.29;2;62.4;04.09.2023
CargoOne;Amsterdam;Truck;8303;656.8;6753.82;3;171.9;13.03.2020
CargoOne;Prague;Train;64333;597.3;7590.56;5;963.6;17.12.2022
FastMove;Zurich;Ship;191331;5076.2;30276.03;14;43612.9;17.04.2018
EuroTrans;Vienna;Plane;7818;4633.7;81525.91;4;50644.2;28.04.2020
GlobalFreight;Munich;Train;15212;2424.6;16393.55;6;4471.7;21.01.2023
MoveIt;Vienna;Train;36007;1227.7;14630.07;4;2025.7;30.07.2018
RoadRunner;Munich;Truck;13461;825.3;6953.27;4;283.9;14.03.2025
QuickCargo;Frankfurt;Train;6553;1852.4;13474.28;4;2397.2;28.02.2016
EuroTrans;Zurich;Train;53588;977.0;9635.51;5;1895.0;19.10.2024
TransMax;Zurich;Train;38303;406.7;16241.61;2;729.2;01.10.2017
GlobalFreight;Milan;Ship;289070;6467.7;32396.91;16;46375.4;16.04.2020
QuickCargo;Milan;Ship;295872;5540.7;48700.72;13;39934.2;27.08.2018
RailCargo;Bratislava;Train;62412;2386.3;16211.22;5;3223.6;05.03.2023
QuickCargo;Vienna;Ship;250756;7030.2;46410.23;23;67197.3;26.10.2015
CargoBridge;Prague;Truck;3850;713.4;3491.68;4;167.1;08.11.2017
RailCargo;Vienna;Plane;14048;5996.5;106475.81;5;43747.6;27.05.2018
EuroTrans;Zurich;Ship;275627;4324.2;40298.77;18;47151.7;26.01.2017
BlueLogistics;Zagreb;Plane;4810;4180.1;104183.43;4;48124.7;20.08.2015
ShipLine;Dresden;Train;19771;478.3;7582.79;3;536.1;03.06.2023
NorthWind;Dresden;Ship;90681;4764.3;30412.65;18;30224.2;22.11.2021
RailCargo;Copenhagen;Truck;17782;72.5;6113.7;2;30.7;30.05.2017
MoveIt;Milan;Truck;13239;521.3;4098.45;3;190.0;16.01.2023
CargoOne;Prague;Truck;15529;1192.0;12643.48;3;462.5;05.01.2020
CargoOne;Amsterdam;Truck;17342;943.2;7274.91;4;370.8;26.07.2023
RailCargo;Amsterdam;Truck;23194;623.5;13197.75;2;281.1;28.08.2020
HeavyLift;Budapest;Train;64949;1790.6;16747.64;6;3273.1;21.12.2016
RoadRunner;Brussels;Truck;9434;1030.3;5606.61;4;288.4;29.06.2016
RailCargo;Zagreb;Truck;2992;828.5;4549.37;4;250.0;28.07.2021
HeavyLift;Zagreb;Truck;1372;452.5;3462.84;2;119.8;31.01.2017
RailCargo;Munich;Truck;7447;1190.4;11064.66;3;294.4;19.02.2025
HeavyLift;Milan;Truck;14576;1115.4;13202.84;3;279.3;05.03.2020
TransMax;Bratislava;Ship;204804;1082.4;10266.35;7;6026.0;31.08.2016
HeavyLift;Ljubljana;Truck;4053;600.4;5951.35;2;204.7;12.06.2021
RoadRunner;Prague;Truck;6929;968.3;7752.13;3;377.1;06.03.2017
EuroTrans;Zagreb;Truck;8499;299.7;9650.96;1;97.2;03.09.2023
TransMax;Frankfurt;Truck;7229;210.8;3995.6;2;53.9;22.02.2016
CargoOne;Amsterdam;Ship;32895;5965.7;28184.7;13;44662.3;25.10.2017
CargoBridge;Berlin;Truck;8802;562.6;9654.42;2;152.6;02.02.2022
NorthWind;Dresden;Ship;284642;4505.4;34323.68;13;37116.2;14.01.2019
NorthWind;Zagreb;Ship;11627;5306.7;18899.68;14;23514.0;21.12.2022
NorthWind;Milan;Ship;64596;5747.0;37862.57;17;35469.1;08.01.2025
NorthWind;Copenhagen;Truck;11733;1020.8;9277.54;3;377.8;27.06.2020
NorthWind;Dresden;Ship;87492;4137.7;17937.02;14;16781.0;28.03.2024
ShipLine;Hamburg;Train;79475;2478.9;16238.94;6;4772.8;13.10.2025
EuroTrans;Frankfurt;Plane;13172;1673.6;76420.44;2;13895.7;03.04.2020
CargoBridge;Frankfurt;Ship;47101;5679.6;23034.08;19;20492.9;13.03.2019
TransMax;Brussels;Plane;12789;4888.3;73719.82;3;56214.7;11.06.2019
RailCargo;Brussels;Ship;279731;6102.4;27651.21;17;59949.2;03.07.2017
HeavyLift;Zagreb;Truck;9809;157.7;2511.49;3;53.1;10.04.2021
